dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,direccion
01,001,98,03,ANTIOQUIA,MEDELLIN,CENTRO CARLOS LLERAS RESTREPO,44,58,102,1,,CALLE 65C No. 94C-80
01,001,99,03,ANTIOQUIA,MEDELLIN,ALTAVISTA,3968,3126,7094,19,17CORREGIMIENTO ALTAVISTA,CL 18 NO 103-60 I.E.DEBORA ARANGO PEREZ
01,001,99,10,ANTIOQUIA,MEDELLIN,SAN ANTONIO DE PRADO FE Y ALE,4258,3139,7397,20,18CORR.  SAN ANTONIO DE PRADO,CL 55 SUR # 60 A-13 INS.EDUC.FE Y ALEGRIA EL LIMO
01,001,99,17,ANTIOQUIA,MEDELLIN,PALMITAS,1197,1144,2341,7,19CORREGIMIENTO PALMITAS,CL 20 # 34-105 INST.EDUC.HECTOR ROGELIO MONT
01,001,99,33,ANTIOQUIA,MEDELLIN,SANTA ELENA,2878,2693,5571,15,21CORREGIMIENTO SANTA ELENA,CASA DE GOBIERNO SANTA ELENA
01,001,99,A1,ANTIOQUIA,MEDELLIN,SAN ANTONIO DE PRADO A,12874,5733,18607,49,18CORR.  SAN ANTONIO DE PRADO,KR 79 No. 42 SUR 39 INST EDU SAN ANTONIO DE PRADO
01,001,99,A2,ANTIOQUIA,MEDELLIN,I.E.MANUEL DE J.BETANCUR,6239,10176,16415,43,18CORR.  SAN ANTONIO DE PRADO,CRA 81 No 43 SUR 38 IE MAN DE J. BETANC
01,001,99,B1,ANTIOQUIA,MEDELLIN,SAN CRISTOBAL A,10785,5555,16340,43,20CORREGIMIENTO SAN CRISTOBAL,KR 131 #65-7 INST.EDUC. SAN CRISTOBAL
01,001,99,B2,ANTIOQUIA,MEDELLIN,SAN CRISTOBAL B,6840,9039,15879,42,20CORREGIMIENTO SAN CRISTOBAL,Kr 131 No. 62 - 15 P. BIBLIOTECA FERNANDO BOTERO
01,001,99,B3,ANTIOQUIA,MEDELLIN,SAN CRISTOBAL C,1444,800,2244,6,,CARRERA 109A No 63B-320 IE LUSITANIA
01,004,00,00,ANTIOQUIA,ABEJORRAL,PUESTO CABECERA MUNICIPAL,6178,6550,12728,34,,KR 55 # 44 - 110 I.E. FUNDACION CELIA DUQUE
01,004,98,01,ANTIOQUIA,ABEJORRAL,CARCEL MUNICIPAL,0,6,6,1,,CARRERA 51 No. 55-49
01,004,99,01,ANTIOQUIA,ABEJORRAL,PANTANILLO,450,493,943,3,,I.E. PANTANILLO
01,004,99,09,ANTIOQUIA,ABEJORRAL,CHAGUALAL,237,307,544,2,,I.E ZOILO DUQUE BAENA
01,004,99,11,ANTIOQUIA,ABEJORRAL,GUAICO GRANDE,160,238,398,2,,C.I. RITA BOTERO
01,004,99,17,ANTIOQUIA,ABEJORRAL,PORTUGAL,66,83,149,1,,C.I. PEDRO PABLO
01,004,99,40,ANTIOQUIA,ABEJORRAL,PURIMA,100,99,199,1,,C.I. PURIMA
01,007,00,00,ANTIOQUIA,ABRIAQUI,PUESTO CABECERA MUNICIPAL,652,749,1401,4,,CR.12 No. 9-31 INT.301 I.E. LA MILAGROSA
01,007,99,05,ANTIOQUIA,ABRIAQUI,LA ANTIGUA,227,285,512,2,,CGTO. LA ANTIGUA
01,010,00,00,ANTIOQUIA,ALEJANDRIA,PUESTO CABECERA MUNICIPAL,2236,2313,4549,12,,Cl. 22 # 20-60 COLEGIO PROCESA DELGADO
01,013,00,00,ANTIOQUIA,AMAGA,PUESTO CABECERA MUNICIPAL,10078,9746,19824,52,,KR 51 N 48-21 ESC. URB. ALEJANDRO TORO
01,013,98,01,ANTIOQUIA,AMAGA,CARCEL MUNICIPAL,2,6,8,1,,CALLE 51 # 50 - 76
01,013,99,03,ANTIOQUIA,AMAGA,EL CEDRO,364,344,708,2,,COL. LA FERRERIA
01,013,99,05,ANTIOQUIA,AMAGA,LA CLARITA,967,843,1810,5,,LICEO DE MINAS-PASCUAL CORREA PRIMARIA
01,016,00,00,ANTIOQUIA,AMALFI,PUESTO CABECERA MUNICIPAL,8045,8544,16589,44,,I.E. EDUARDO FERNANDEZ BOTERO
01,016,98,01,ANTIOQUIA,AMALFI,CARCEL,1,27,28,1,,CARCEL MUNICIPAL
01,016,99,10,ANTIOQUIA,AMALFI,PORTACHUELO,255,310,565,2,,I. E. RURAL DE PORTACHUELO
01,019,01,01,ANTIOQUIA,ANDES,COLISEO PEDRO ANTONIO RPO ESCO,1355,1642,2997,8,,CLL 47  # 47  70
01,019,01,02,ANTIOQUIA,ANDES,COL SAN JUAN DE LOS ANDES,2936,2842,5778,16,,CR 50  #  51  58
01,019,01,03,ANTIOQUIA,ANDES,CERUR LA AGUADA,49,17,66,1,,CR 52 BARBULA 42 - 208 BARRIO  LA AGUADA
01,019,02,01,ANTIOQUIA,ANDES,COL MARCO FIDEL SUAREZ,2438,2609,5047,14,,CR 55 #  54  06
01,019,02,02,ANTIOQUIA,ANDES,ESC LUIS GUTIERREZ,1886,1674,3560,10,,AV MEDELLIN CR 49 #  54  08
01,019,02,03,ANTIOQUIA,ANDES,PLACA POLIDEPORTIVA,154,134,288,1,,CLL 56A Y 57 CON CR 52 A Y 53 BARRIO CORID
01,019,90,01,ANTIOQUIA,ANDES,COLEGIO JUAN DE DIOS URIBE,3496,4304,7800,10,,BR SAN LUIS CLL 47 # 47  30
01,019,98,01,ANTIOQUIA,ANDES,CARCEL,14,75,89,1,,BARRIO  SANTA ANA
01,019,99,01,ANTIOQUIA,ANDES,BUENOS AIRES,525,603,1128,3,,COL LUIS FELIPE HENAO JARAMILLO
01,019,99,03,ANTIOQUIA,ANDES,LA CHAPARRALA,137,148,285,1,,COL GABRIEL ALVAREZ RESTREPO
01,019,99,05,ANTIOQUIA,ANDES,SAN JOSE,401,460,861,3,,COL SAN JOSE CORREG SAN JOSE
01,019,99,06,ANTIOQUIA,ANDES,SAN BARTOLO,145,149,294,1,,COL LA CARBONERA
01,019,99,09,ANTIOQUIA,ANDES,SANTA INES,582,723,1305,4,,CERUR SANTA INES
01,019,99,13,ANTIOQUIA,ANDES,SANTA RITA,1061,1168,2229,6,,COL SANTA RITA
01,019,99,17,ANTIOQUIA,ANDES,TAPARTO,994,1056,2050,6,,IE TAPARTO
01,019,99,23,ANTIOQUIA,ANDES,SAN PERUCHITO,455,521,976,3,,CERUR SAN PERUCHITO
01,022,00,00,ANTIOQUIA,ANGELOPOLIS,PUESTO CABECERA MUNICIPAL,2358,2570,4928,13,,CL 10 # 10 10 CASA DE LA CULTURA
01,022,99,01,ANTIOQUIA,ANGELOPOLIS,ESTACION ANGELOPOLIS,412,404,816,3,,I.E.LOS ANGELES
01,022,99,70,ANTIOQUIA,ANGELOPOLIS,SANTA ANA,27,41,68,1,,C.E. RURAL SAN ISIDRO
01,025,00,00,ANTIOQUIA,ANGOSTURA,PUESTO CABECERA MUNICIPAL,3873,4202,8075,22,,KR 9 # 8 -84 INSTITUCIO
01,025,99,06,ANTIOQUIA,ANGOSTURA,CANOAS,250,262,512,2,,VDA. MALDONADO ESC. RU. GABRIE
01,025,99,12,ANTIOQUIA,ANGOSTURA,LA MONTAÑITA,178,168,346,1,,VDA. LA TRINIDAD ESC.RU LA TRI
01,025,99,15,ANTIOQUIA,ANGOSTURA,LLANOS DE CUIVA,80,66,146,1,,CORREGIMIENTO LLANOS DE CUIVA
01,028,00,00,ANTIOQUIA,ANORI,PUESTO CABECERA MUNICIPAL,4244,4762,9006,24,,POLIDEPORTIVO MUNICIPAL
01,028,98,01,ANTIOQUIA,ANORI,CARCEL MUNICIPAL,0,6,6,1,,CARCEL
01,028,99,03,ANTIOQUIA,ANORI,LA MESETA,121,205,326,1,,CER.VDA. LA MESETA KM 20
01,028,99,05,ANTIOQUIA,ANORI,LIBERIA,249,381,630,2,,CER.CGTO LIBERIA KM 110
01,028,99,09,ANTIOQUIA,ANORI,EL ROBLE,358,404,762,2,,CER.VDA EL ROBLE KM 30
01,028,99,13,ANTIOQUIA,ANORI,MADRE SECA,104,176,280,1,,CER.VDA. MADRESECA KM 50
01,028,99,15,ANTIOQUIA,ANORI,EL CARMIN,93,166,259,1,,CER.VDA EL CARMIN KM 25
01,028,99,16,ANTIOQUIA,ANORI,LA CASITA,90,135,225,1,,CER.VDA. LA CASITA KM 38
01,028,99,37,ANTIOQUIA,ANORI,SANTO DOMINGO,56,78,134,1,,CER.VDA. SANTO DOMINGO KM 25
01,031,00,00,ANTIOQUIA,ANTIOQUIA,PUESTO CABECERA MUNICIPAL,9201,9255,18456,49,,CL 19ª # 10-48 COLISEO M/
01,031,98,01,ANTIOQUIA,ANTIOQUIA,CARCEL,5,59,64,1,,CL 6 # 9-57 BR. JESUS
01,031,99,01,ANTIOQUIA,ANTIOQUIA,CATIVO,71,70,141,1,,CER SANTA INES
01,031,99,04,ANTIOQUIA,ANTIOQUIA,EL PESCADO,178,217,395,2,,CER EL PESCADO
01,031,99,05,ANTIOQUIA,ANTIOQUIA,LAURELES,220,306,526,2,,CER. CACIQUE GUASABRA
01,031,99,07,ANTIOQUIA,ANTIOQUIA,LAS AZULES,89,120,209,1,,CER LAS AZULES
01,031,99,09,ANTIOQUIA,ANTIOQUIA,TONUSCO ARRIBA,158,190,348,1,,CER MANUEL MARIA TORO
01,031,99,15,ANTIOQUIA,ANTIOQUIA,SABANAS,177,224,401,2,,CER SOCORRO DE SABANAS
01,034,00,00,ANTIOQUIA,ANZA,PUESTO CABECERA MUNICIPAL,1720,1885,3605,10,,I.E. ANZA CARRERA 11 N° 6-211
01,034,99,01,ANTIOQUIA,ANZA,GUINTAR,776,924,1700,5,,ESC. ASUNCION MONTOYA DE TO.
01,034,99,30,ANTIOQUIA,ANZA,LA CEJITA,224,242,466,2,,I.E. RURAL LA CEJITA
01,035,01,01,ANTIOQUIA,APARTADO,I.E ALFONSO LOPEZ,4014,3676,7690,21,01COMUNA 1 BERNARDO JARAMILLO,CRA 79A No 96A  60 BARRIO ALFONSO LOPEZ
01,035,01,02,ANTIOQUIA,APARTADO,I.E. POLICARPA SALAVARRIETA,4310,3578,7888,21,01COMUNA 1 BERNARDO JARAMILLO,CLL 100B  No 78 -36 BARRIO POLICARPA
01,035,01,03,ANTIOQUIA,APARTADO,I. E. LA PAZ,2100,1650,3750,10,01COMUNA 1 BERNARDO JARAMILLO,CLL 103 No 77 - 32 BARRIO LA PAZ
01,035,01,04,ANTIOQUIA,APARTADO,"I.E LA PAZ ""S 20 DE ENERO""",180,155,335,1,02COMUNA 2 OCHO DE FEBRERO,CRA 76 No 102D - 02 BARRIO 20 DE ENERO
01,035,01,05,ANTIOQUIA,APARTADO,I. E. SAN FRANCISCO DE ASIS,4546,4048,8594,23,02COMUNA 2 OCHO DE FEBRERO,CLL 100  No 89A - 30 BARRIO OBRERO
01,035,01,06,ANTIOQUIA,APARTADO,I. E. SAN PEDRO CLAVER,3403,3553,6956,19,02COMUNA 2 OCHO DE FEBRERO,CLL 100  No 87 - 54 BARRIO OBRERO
01,035,01,07,ANTIOQUIA,APARTADO,HOGAR INFANTIL LOS  GIRASOLES,2107,1786,3893,11,,CLL 103 No 89A - 30 BARRIO OBRERO
01,035,01,08,ANTIOQUIA,APARTADO,I. E. SANTA MARIA LA ANTIGUA,197,144,341,1,,CLL 102C No 81 - 44 BARRIO SANTA MARIA
01,035,02,01,ANTIOQUIA,APARTADO,I.E. HERACLIO MENA PADILLA,5322,2569,7891,21,03COMUNA 3 PUEBLO NUEVO,CLL 94 No  94 - 21 BARRIO PUEBLO NUEVO
01,035,02,02,ANTIOQUIA,APARTADO,COLEGIO ADVENTISTA,1792,3435,5227,14,03COMUNA 3 PUEBLO NUEVO,CLL 92 No 96 A - 56  BARRIO FUNDADORES
01,035,02,03,ANTIOQUIA,APARTADO,I.E  CADENA LAS PLAYAS,153,116,269,1,04COMUNA 4 JOSE JOAQUIN VELEZ,CRA 86C 94C-00 BARRIO LA ESPERANZA
01,035,02,04,ANTIOQUIA,APARTADO,I. E. CAMPO ALEGRE,814,802,1616,5,04COMUNA 4 JOSE JOAQUIN VELEZ,CRA 115  No 87 - 58 BARRIO EL SALVADOR
01,035,02,05,ANTIOQUIA,APARTADO,IE MADRE LAURA,1989,2763,4752,13,04COMUNA 4 JOSE JOAQUIN VELEZ,CALLE 99A No 104-12
01,035,02,06,ANTIOQUIA,APARTADO,COL COOPERATIVO,2450,3861,6311,17,04COMUNA 4 JOSE JOAQUIN VELEZ,DIAGONAL 105C No 99C-51
01,035,02,07,ANTIOQUIA,APARTADO,IE JOSE JOAQUIN VELEZ,4347,4068,8415,22,,CARRERA 103 No 106-25
01,035,02,08,ANTIOQUIA,APARTADO,I.E JOSE CELESTINO MUTIS,1793,1649,3442,9,,CLL 108 No 108 - 82 BARRIO LAURELES
01,035,90,01,ANTIOQUIA,APARTADO,COLIS.ANTONIO ROLDAN BETANCUR,4296,3629,7925,10,,KR 104 # 104C-65 BR. EL E
01,035,98,01,ANTIOQUIA,APARTADO,CARCEL,12,104,116,1,,CGTO EL REPOSO
01,035,99,15,ANTIOQUIA,APARTADO,CHURIDO,615,665,1280,4,05CORREGIMIENTO CHURIDO PUEBLO,CGTO CHURIDO
01,035,99,21,ANTIOQUIA,APARTADO,PUERTO GIRON,300,297,597,2,06CORREGIMIENTO PUERTO GIRON,CGTO PUERTO GIRON
01,035,99,25,ANTIOQUIA,APARTADO,SAN JOSE DE APARTADO,521,803,1324,4,07CORR SAN JOSE DE APARTADO,CGTO SAN JOSE DE APARTADO
01,035,99,50,ANTIOQUIA,APARTADO,EL REPOSO,2124,1884,4008,11,08CORREGIMIENTO EL REPOSO,CGTO EL REPOSO
01,037,00,00,ANTIOQUIA,ARBOLETES,PUESTO CABECERA MUNICIPAL,6239,6068,12307,33,,I.E. MIGUEL VICENTE GARRIDO
01,037,99,03,ANTIOQUIA,ARBOLETES,BUENOS AIRES,519,627,1146,3,,C.E.R BUENOS AIRES
01,037,99,05,ANTIOQUIA,ARBOLETES,EL CARMELO,582,720,1302,4,,C.E.R EL CARMELO
01,037,99,06,ANTIOQUIA,ARBOLETES,SANTAFE DE LAS PLATAS,526,654,1180,4,,I.E SANTA FE DE LAS PLATAS
01,037,99,08,ANTIOQUIA,ARBOLETES,LAS NARANJITAS,313,400,713,2,,I.E LAS NARANJITAS
01,037,99,12,ANTIOQUIA,ARBOLETES,GUADUAL,720,891,1611,5,,I.E GUADUAL
01,037,99,20,ANTIOQUIA,ARBOLETES,LA CANDELARIA,804,922,1726,5,,I.E LA CANDELARIA
01,037,99,75,ANTIOQUIA,ARBOLETES,LA TRINIDAD,811,969,1780,5,,I.E LA TRINIDAD
01,037,99,80,ANTIOQUIA,ARBOLETES,PAJILLAL,302,349,651,2,,I.E PAJILLAL
01,039,00,00,ANTIOQUIA,ARGELIA,PUESTO CABECERA MUNICIPAL,2718,2958,5676,15,,CL. MARCO FIDEL SUAREZ
01,039,99,04,ANTIOQUIA,ARGELIA,EL PITAL,73,111,184,1,,ESC. VRDA. EL EL PITAL
01,039,99,07,ANTIOQUIA,ARGELIA,EL ROSARIO SAN JULIAN,112,131,243,1,,ESCUELA VEREDA EL ROSARIO SAN JUAN
01,039,99,10,ANTIOQUIA,ARGELIA,GUADUALITO,41,69,110,1,,ESC. VRDA. GUADUALITO
01,039,99,20,ANTIOQUIA,ARGELIA,LA MARGARITA,30,37,67,1,,ESC. VRDA. BUENOS AIRES
01,039,99,25,ANTIOQUIA,ARGELIA,MESONES,16,24,40,1,,ESC. VRDA. MESONES
01,039,99,80,ANTIOQUIA,ARGELIA,SAN AGUSTIN,99,151,250,1,,ESC. VRDA. SAN AGUSTIN
01,040,00,00,ANTIOQUIA,ARMENIA,PUESTO CABECERA MUNICIPAL,1904,2178,4082,11,,CALLE 10 No. 7-30 I.E. ROSA MESA DE MEJIA
01,040,99,01,ANTIOQUIA,ARMENIA,LA HERRADURA,300,306,606,2,,INST. TEC. AGR. LA HERRADURA.
01,043,01,01,ANTIOQUIA,BARBOSA,PBRO. LUIS EDUARDO PEREZ MOLIN,1924,2096,4020,11,,CL. 15 No. 8 - 179
01,043,01,02,ANTIOQUIA,BARBOSA,INST. EDUC. MANUEL JOSE CAICED,3654,3603,7257,19,,CL. 16 CR. 8 - 2 INT. 110
01,043,01,03,ANTIOQUIA,BARBOSA,CASA DE LA CULTURA JOAQUIN EMI,2379,1388,3767,10,,CR. 10 No. 16 - 20
01,043,01,04,ANTIOQUIA,BARBOSA,UNIDAD DEPORTIVA LOS BUCAROS,822,811,1633,5,,CL. 20 No. 19 - 24
01,043,02,01,ANTIOQUIA,BARBOSA,BIBLIOTECA ISOLDA ECHAVARRIA M,1743,2146,3889,11,,CL. 15 No. 10 - 50
01,043,02,02,ANTIOQUIA,BARBOSA,COL. COOPERATIVO SIMÓN BOLIVAR,1936,1356,3292,9,,CR. 11 No. 15 - 41
01,043,02,03,ANTIOQUIA,BARBOSA,C.A.S DIEGO FERNANDEZ BARBOSA,4397,670,5067,14,,CR. 21 No. 11 - 30
01,043,02,04,ANTIOQUIA,BARBOSA,INST. EDUC. LUIS EDUARDO ARIAS,1313,5629,6942,19,,CL. 15 No. 08 - 103
01,043,98,01,ANTIOQUIA,BARBOSA,CARCEL,1,34,35,1,,KR 10 # 16 - 60
01,043,99,01,ANTIOQUIA,BARBOSA,EL HATILLO,2401,2196,4597,12,01CORREGIMIENTO EL HATILLO,INST. E. RURAL EL HATILLO
01,046,00,00,ANTIOQUIA,BELMIRA,PUESTO CABECERA MUNICIPAL,1425,1470,2895,8,,I.E. PRESBITERO RICARDO LUIS GUTIERREZ
01,046,99,01,ANTIOQUIA,BELMIRA,LABORES,180,240,420,2,,ESC. DE LABORES
01,046,99,03,ANTIOQUIA,BELMIRA,LAS PLAYAS,666,695,1361,4,,ESC. DE PLAYAS
01,046,99,05,ANTIOQUIA,BELMIRA,QUEBRADITAS,23,51,74,1,,ESC. DE QUEBRADITAS
01,049,01,01,ANTIOQUIA,BELLO,I.E. ALBERTO DIAZ MUÑOZ,5629,4575,10204,27,01COMUNA 1 PARIS,CL 20 F 78 A 07
01,049,01,02,ANTIOQUIA,BELLO,I.E ALB. DIAZ MUÑOZ SECC.PRAD,1230,878,2108,6,01COMUNA 1 PARIS,KR 75 No. 20D-23 BR. PARIS
01,049,01,03,ANTIOQUIA,BELLO,CENTRO EDUCAT RAQUEL JARAMILLO,4090,3332,7422,20,01COMUNA 1 PARIS,CL 21 A 66 43
01,049,01,04,ANTIOQUIA,BELLO,IE BARRIO PARIS,1994,1681,3675,10,,CARRERA 76 No 20F-59
01,049,02,01,ANTIOQUIA,BELLO,I.E. ATANASIO GIRARDOT,4084,11148,15232,40,02COMUNA 2 MADERA,CL 24 A NO 59 A 114
01,049,02,02,ANTIOQUIA,BELLO,COL. PARROQ. SAN FCO DE ASIS,13889,5031,18920,50,02COMUNA 2 MADERA,KR 58 27B-21
01,049,02,03,ANTIOQUIA,BELLO,COL SAN BUENAVENTURA,3696,3176,6872,18,02COMUNA 2 MADERA,KR 51A 23-83
01,049,02,04,ANTIOQUIA,BELLO,I.E. TOMAS CADAVID RESTREPO,4787,4128,8915,24,02COMUNA 2 MADERA,CALLE 55 NO. 38-170
01,049,03,01,ANTIOQUIA,BELLO,COLEGIO LA SALLE,7468,5715,13183,35,03COMUNA 3 SANTA ANA,CL 45 57 44
01,049,03,02,ANTIOQUIA,BELLO,I.E. FERNANDO VELEZ,7620,5496,13116,35,05COMUNA 5 LA CUMBRE,CR 58 A NO 52C 135
01,049,03,03,ANTIOQUIA,BELLO,I.E. LA PRIMAVERA,3588,2804,6392,17,05COMUNA 5 LA CUMBRE,KR 68C 59AA-35
01,049,03,04,ANTIOQUIA,BELLO,I.E. NAZARETH,3537,3501,7038,19,CL,L 51 NO. 58-55
01,049,03,05,ANTIOQUIA,BELLO,I.E. CARLOS PERES SEDE ROSALIA,277,202,479,2,,CLL 53 A NO 57 A 34
01,049,04,01,ANTIOQUIA,BELLO,INST. UNIVERSITARIA MARCO FIDEL SUAREZ,4723,4542,9265,25,04COMUNA 4 SUAREZ,CLL 48 No 50-30
01,049,04,02,ANTIOQUIA,BELLO,COL JESUS DE LA BUENA ESPERANZ,6904,8784,15688,41,04COMUNA 4 SUAREZ,CL 49 47-10 BR. MANCHESTER
01,049,04,03,ANTIOQUIA,BELLO,IE SAGRADO CORAZON,2175,4378,6553,18,,CALLE 47 No 48-38
01,049,05,01,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,11221,7060,18281,48,04COMUNA 4 SUAREZ,CARRERA 50 No 53-64
01,049,05,02,ANTIOQUIA,BELLO,I.E. SANTA CATALINA,4457,3342,7799,21,04COMUNA 4 SUAREZ,CL 56 46 14
01,049,05,03,ANTIOQUIA,BELLO,I.E. LA MILAGROSA,4118,3477,7595,20,04COMUNA 4 SUAREZ,CL 62 A 54-51
01,049,06,01,ANTIOQUIA,BELLO,I.E. HERNAN VILLA BAENA,7782,4070,11852,31,06COMUNA 6 BELLAVISTA,CL 69 # 60 235
01,049,06,02,ANTIOQUIA,BELLO,I.E. GILBERTO ECHEVERRI MEJIA,3393,2737,6130,16,07COMUNA 7 ALTOS DE NIQUIA,CL 68 49A 41 BR MIRADOR
01,049,06,03,ANTIOQUIA,BELLO,I.E. CIAL ANTONIO ROLDAN,5459,1715,7174,19,07COMUNA 7 ALTOS DE NIQUIA,DG 65 45DD 215
01,049,06,04,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC 1,3142,4200,7342,20,,CALLE 72A No 63A-50
01,049,06,05,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC 2,271,209,480,2,,CARRERA 63B No 72-52
01,049,06,06,ANTIOQUIA,BELLO,IE JOSEFA CAMPOS,1635,3564,5199,14,,DIAGONAL 65 No 45BB-137
01,049,07,01,ANTIOQUIA,BELLO,I.E. CONCEJO DE BELLO,4814,3770,8584,23,08COMUNA 8 NIQUIA,DIAG 56 45 42
01,049,07,02,ANTIOQUIA,BELLO,I.E FE Y ALEGRIA NUEVA GENERAC,5600,2080,7680,20,08COMUNA 8 NIQUIA,AV 38 61 02
01,049,07,03,ANTIOQUIA,BELLO,BETSABE ESPINAL,2612,2193,4805,13,08COMUNA 8 NIQUIA,AV 33 NRO 59 33 BR TERRANOVA
01,049,07,04,ANTIOQUIA,BELLO,I.E. NAVARRA,2277,1811,4088,11,09COMUNA 9 GUASIMALITO,DIAG 57 #20 - 46
01,049,07,05,ANTIOQUIA,BELLO,COL NUESTRA SEÑORA DE CHIQUINQ,2743,4243,6986,19,,DG 61 NO 42-78
01,049,08,01,ANTIOQUIA,BELLO,I.E. LAS VEGAS,2388,1884,4272,12,10COMUNA 10 FONTIDUEÑO,DIAG 45 #35 -85
01,049,08,02,ANTIOQUIA,BELLO,I.E FONTIDUEÑO JAIME ARANGO R,3862,3104,6966,19,10COMUNA 10 FONTIDUEÑO,DIAG 44 #32 -84
01,049,08,03,ANTIOQUIA,BELLO,I.E FEDERICO SIERRA ARANGO,6876,5059,11935,32,11COMUNA 11 ZAMORA,CR 43B #20E -40
01,049,08,04,ANTIOQUIA,BELLO,I.E. LA GABRIELA,3441,2761,6202,17,11COMUNA 11 ZAMORA,CL 31 #43 -94
01,049,08,05,ANTIOQUIA,BELLO,IE ZAMORA CENTENARIO,282,231,513,2,,CALLE 21 CC No 41C-42
01,049,90,01,ANTIOQUIA,BELLO,INST.EDUCATIVA ANDRES BELLO,21576,2082,23658,30,,KR 50 #54 -28
01,049,90,02,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,4598,21794,26392,34,KR,49 # 53-47
01,049,98,01,ANTIOQUIA,BELLO,CARCEL NACIONAL DE BELLAVISTA,64,469,533,2,,DIAG 44 #39 -145
01,049,99,80,ANTIOQUIA,BELLO,SAN FELIX,1176,1132,2308,7,12COMUNA 12 SAN FELIX,I.E. SAN FELIX KM 22 VIA SAN PEDRO
01,052,00,00,ANTIOQUIA,BETANIA,PUESTO CABECERA MUNICIPAL,3631,4286,7917,21,,CLL. 20 BOLIVAR # 16 -B56 I
01,052,99,40,ANTIOQUIA,BETANIA,LA LIBIA,183,242,425,2,,I.E. LA LIBIA
01,055,00,00,ANTIOQUIA,BETULIA,PUESTO CABECERA MUNICIPAL,4532,4982,9514,25,,CALLE 20 No. 19-21 CENTRO
01,055,99,01,ANTIOQUIA,BETULIA,ALTAMIRA,966,1131,2097,6,,INST. EDUCATIVA FRANCISCO CESAR
01,055,99,05,ANTIOQUIA,BETULIA,CANGREJO,72,77,149,1,,CENTRO EDUCATIVO CANGREJO
01,055,99,09,ANTIOQUIA,BETULIA,LUCIANO RESTREPO,479,570,1049,3,,CENTRO EDUCATIVO LUCIANO RESTREPO
01,055,99,85,ANTIOQUIA,BETULIA,YERBAL,229,294,523,2,,CENTRO EDUCATIVO EL YERBAL
01,058,01,01,ANTIOQUIA,BOLIVAR,I.EDU. SAN JOSE DEL CITARA,2644,2175,4819,13,,KRA 47B No. 46 A -139
01,058,01,02,ANTIOQUIA,BOLIVAR,COLISEO CUBIERTO,4648,948,5596,15,,CL 49 # 43 - 80
01,058,02,01,ANTIOQUIA,BOLIVAR,I.EDUCATIVA JOSE MARIA HERRAN,667,4789,5456,15,,KR 72 # 50-23 BL DOS
01,058,02,02,ANTIOQUIA,BOLIVAR,I.E.MARIA AUXILIADORA,2486,3110,5596,15,,CL 48 # 54 - 43 BL DOS
01,058,98,01,ANTIOQUIA,BOLIVAR,CARCEL,3,31,34,1,,CLL. 49 # 37 - 81
01,058,99,01,ANTIOQUIA,BOLIVAR,ALFONSO LOPEZ,428,482,910,3,,I.E. JUAN TAMAYO
01,058,99,08,ANTIOQUIA,BOLIVAR,FARALLONES,490,572,1062,3,,I.E. LOS FARALLONES
01,058,99,50,ANTIOQUIA,BOLIVAR,LA LINDA,188,175,363,1,,I.E. PAULINA PUERTA
01,061,00,00,ANTIOQUIA,BURITICA,PUESTO CABECERA MUNICIPAL,2551,2823,5374,14,,CLL 4 # 4-39 I.E.SANTA GEMA
01,061,99,01,ANTIOQUIA,BURITICA,URARCO,113,158,271,1,,C.E. RURAL URARCO
01,061,99,03,ANTIOQUIA,BURITICA,EL NARANJO,161,200,361,1,,EN LA INSP.
01,061,99,04,ANTIOQUIA,BURITICA,GUARCO,69,79,148,1,,CER GUARCO
01,061,99,05,ANTIOQUIA,BURITICA,TABACAL,436,517,953,3,,I.E.R. ADOLFO MORENO USUGA
01,061,99,13,ANTIOQUIA,BURITICA,LA ANGELINA,81,111,192,1,,CASETA COMUNAL
01,062,00,00,ANTIOQUIA,BRICEÑO,PUESTO CABECERA MUNICIPAL,2107,2453,4560,12,I.,E. ANTONIO ROLDAN BETANCUR CRA. 7  No. 10-42
01,062,99,17,ANTIOQUIA,BRICEÑO,BUENAVISTA,57,79,136,1,,C.E. RURAL BUENAVISTA
01,062,99,20,ANTIOQUIA,BRICEÑO,BERLIN,129,172,301,1,,C.E. RURAL PESCADO CAPITAN
01,062,99,22,ANTIOQUIA,BRICEÑO,CHORRILLOS,82,124,206,1,,C.E. RURAL CHORRILLOS
01,062,99,25,ANTIOQUIA,BRICEÑO,EL ANIME,17,38,55,1,,C.E. RURAL VDA. EL ANIME
01,062,99,30,ANTIOQUIA,BRICEÑO,EL ROBLAL,178,232,410,2,,C.E. RURAL EL ROBLAL
01,062,99,40,ANTIOQUIA,BRICEÑO,CHIRI,69,85,154,1,,C.E. RURAL CHIRI
01,062,99,50,ANTIOQUIA,BRICEÑO,LAS AURAS,229,369,598,2,,C.E. LAS CRUCES
01,062,99,60,ANTIOQUIA,BRICEÑO,MORAVIA,82,108,190,1,,C.E. RURAL MORAVIA
